user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid
132,AT004,10,0,right,ID015,right,towards,6,6,5513,True
132,AT004,11,3,left,ID017,left,towards,-22,22,10760,True
132,AT004,12,0,left,ID015,right,away,-6,6,5370,True
132,AT004,13,1,left,ID015,left,towards,-11,11,5609,True
132,AT004,14,2,left,ID015,left,towards,-11,11,8147,True
132,AT004,15,2,left,ID015,right,away,-13,13,7879,True
132,AT004,16,1,right,ID017,right,towards,17,17,14450,True
132,AT004,17,1,right,ID017,left,away,15,15,6760,True
132,AT004,18,2,right,ID017,right,towards,14,14,10210,True
132,AT004,19,0,right,ID015,left,away,7,7,4335,True
132,AT004,20,0,right,ID017,right,towards,8,8,5218,True
132,AT004,21,1,left,ID017,left,towards,-15,15,9429,True
132,AT004,22,2,left,ID017,left,towards,-13,13,7812,True
132,AT004,23,3,right,ID017,left,away,23,23,10318,True
132,AT004,24,1,right,ID015,right,towards,17,17,8399,True
132,AT004,25,2,left,ID017,right,away,-12,12,9729,True
132,AT004,26,0,left,ID015,left,towards,-6,6,5169,True
132,AT004,27,0,left,ID017,right,away,-8,8,6425,True
132,AT004,28,3,left,ID017,right,away,-28,28,17545,True
132,AT004,29,1,left,ID015,right,away,-20,20,8458,True
132,AT004,30,1,right,ID015,left,away,15,15,7440,True
132,AT004,31,2,right,ID017,left,away,13,13,6129,True
133,AT004,0,1,left,ID015,left,towards,-10,10,205063,True
133,AT004,1,0,right,ID017,right,towards,7,7,15120,True
133,AT004,2,0,left,ID015,right,away,6,-6,17544,True
133,AT004,3,3,left,ID017,left,towards,-9,9,18232,True
133,AT004,4,3,right,ID017,left,away,-7,-7,19136,True
133,AT004,5,0,right,ID017,left,away,-7,-7,15096,True
133,AT004,6,2,left,ID017,right,away,11,-11,22744,True
133,AT004,7,0,right,ID015,right,towards,9,9,12128,True
133,AT004,8,0,left,ID017,right,away,7,-7,6520,True
133,AT004,9,1,right,ID017,left,away,6,6,19311,True
133,AT004,10,3,right,ID015,right,towards,7,7,7321,True
133,AT004,11,1,left,ID015,right,away,-7,7,14767,True
133,AT004,12,1,right,ID015,left,away,7,7,7998,True
133,AT004,13,0,left,ID015,left,towards,-8,8,8890,True
133,AT004,14,2,left,ID017,left,towards,-8,8,10542,True
133,AT004,15,3,left,ID015,right,away,-8,8,7967,True
133,AT004,16,2,left,ID015,right,away,-7,7,5200,True
133,AT004,17,1,right,ID017,right,towards,5,5,8298,True
133,AT004,18,0,right,ID015,left,away,7,7,10214,True
133,AT004,19,3,right,ID017,right,towards,12,12,11863,True
133,AT004,20,2,right,ID017,left,away,11,11,11657,True
133,AT004,21,2,left,ID015,left,towards,-7,7,8823,True
133,AT004,22,3,left,ID015,left,towards,-9,9,6615,True
133,AT004,23,2,right,ID017,right,towards,9,9,5858,True
133,AT004,24,0,left,ID017,left,towards,-5,5,8326,True
133,AT004,25,2,right,ID015,left,away,7,7,5688,True
133,AT004,26,1,right,ID015,right,towards,6,6,5312,True
133,AT004,27,2,right,ID015,right,towards,9,9,8418,True
133,AT004,28,1,left,ID017,left,towards,-6,6,9422,True
133,AT004,29,1,left,ID017,right,away,-7,7,7474,True
133,AT004,30,3,left,ID017,right,away,-9,9,11006,True
133,AT004,31,3,right,ID015,left,away,11,11,7985,True
134,AT004,0,3,right,ID017,right,towards,6,6,351775,True
134,AT004,1,3,right,ID015,left,away,15,15,12056,True
134,AT004,2,3,right,ID017,left,away,14,14,10070,True
134,AT004,3,0,left,ID017,left,towards,-3,3,4548,False
134,AT004,4,3,left,ID017,left,towards,-19,19,15807,True
134,AT004,5,0,right,ID015,right,towards,3,3,5432,False
134,AT004,6,1,left,ID017,left,towards,-9,9,10979,True
134,AT004,7,0,left,ID015,left,towards,-7,7,10720,True
134,AT004,8,0,right,ID015,left,away,7,7,9897,True
134,AT004,9,2,right,ID017,left,away,15,15,11331,True
134,AT004,10,1,left,ID015,right,away,-14,14,18796,True
134,AT004,11,2,right,ID017,right,towards,10,10,8750,True
134,AT004,12,3,left,ID015,left,towards,-21,21,9468,True
134,AT004,13,2,right,ID015,right,towards,8,8,9143,True
134,AT004,14,2,left,ID015,right,away,-10,10,8713,True
134,AT004,15,1,right,ID017,right,towards,16,16,11483,True
134,AT004,16,3,left,ID017,right,away,-23,23,11825,True
134,AT004,17,2,right,ID015,left,away,11,11,6969,True
134,AT004,18,1,right,ID017,left,away,12,12,10637,True
134,AT004,19,2,left,ID017,left,towards,-9,9,8555,True
134,AT004,20,0,left,ID017,right,away,-5,5,9441,True
134,AT004,21,0,right,ID017,left,away,9,9,9285,True
134,AT004,22,1,right,ID015,right,towards,12,12,8013,True
134,AT004,23,3,left,ID015,right,away,-18,18,8429,True
134,AT004,24,1,left,ID017,right,away,-10,10,7129,True
134,AT004,25,1,right,ID015,left,away,12,12,7144,True
134,AT004,26,0,left,ID015,right,away,-8,8,4709,True
134,AT004,27,3,right,ID015,right,towards,28,28,12876,True
134,AT004,28,2,left,ID017,right,away,-10,10,5058,True
134,AT004,29,1,left,ID015,left,towards,-10,10,8558,True
134,AT004,30,2,left,ID015,left,towards,-12,12,9341,True
134,AT004,31,0,right,ID017,right,towards,6,6,5547,True
135,AT004,0,0,left,ID017,left,towards,-5,5,53189,True
135,AT004,1,3,right,ID015,right,towards,7,7,2479,True
135,AT004,2,1,left,ID017,right,away,-7,7,2016,True
135,AT004,3,0,left,ID015,left,towards,-7,7,1768,True
135,AT004,4,0,right,ID015,left,away,7,7,2359,True
135,AT004,5,1,left,ID017,left,towards,-7,7,1911,True
135,AT004,6,2,left,ID017,right,away,-6,6,2606,True
135,AT004,7,0,right,ID015,right,towards,7,7,2017,True
135,AT004,8,3,right,ID017,left,away,8,8,2143,True
135,AT004,9,3,left,ID015,left,towards,-8,8,2485,True
135,AT004,10,2,right,ID017,left,away,12,12,4481,True
135,AT004,11,2,left,ID017,left,towards,-15,15,1840,True
135,AT004,12,2,left,ID015,right,away,-18,18,2088,True
135,AT004,13,3,left,ID015,right,away,-18,18,1704,True
135,AT004,14,3,right,ID015,left,away,23,23,1736,True
135,AT004,15,0,right,ID017,left,away,15,15,1430,True
135,AT004,16,3,left,ID017,left,towards,-18,18,1607,True
135,AT004,17,2,right,ID015,right,towards,17,17,1448,True
135,AT004,18,1,right,ID017,right,towards,11,11,1806,True
135,AT004,19,1,left,ID015,left,towards,-16,16,1504,True
135,AT004,20,0,left,ID017,right,away,-19,19,1768,True
135,AT004,21,0,left,ID015,right,away,-16,16,1495,True
135,AT004,22,3,left,ID017,right,away,-17,17,1590,True
135,AT004,23,1,right,ID017,left,away,18,18,1759,True
135,AT004,24,2,right,ID015,left,away,16,16,1447,True
135,AT004,25,1,left,ID015,right,away,-11,11,2056,True
135,AT004,26,2,left,ID015,left,towards,-24,24,1776,True
135,AT004,27,0,right,ID017,right,towards,18,18,2462,True
135,AT004,28,1,right,ID015,right,towards,14,14,1560,True
135,AT004,29,1,right,ID015,left,away,15,15,1623,True
135,AT004,30,2,right,ID017,right,towards,11,11,1375,True
135,AT004,31,3,right,ID017,right,towards,8,8,1088,True
136,AT004,0,2,right,ID017,right,towards,14,14,150235,True
136,AT004,1,0,left,ID017,left,towards,-11,11,19146,True
136,AT004,2,2,right,ID017,left,away,10,10,8577,True
136,AT004,3,3,right,ID017,left,away,10,10,6512,True
136,AT004,4,0,right,ID015,right,towards,13,13,11041,True
136,AT004,5,3,right,ID017,right,towards,19,19,8865,True
136,AT004,6,1,left,ID015,right,away,-12,12,11001,True
136,AT004,7,1,left,ID017,left,towards,-13,13,7241,True
136,AT004,8,2,left,ID017,right,away,-21,21,14154,True
136,AT004,9,1,left,ID015,left,towards,-15,15,10201,True
136,AT004,10,3,right,ID015,right,towards,17,17,11337,True
136,AT004,11,3,left,ID017,right,away,-21,21,11641,True
136,AT004,12,2,right,ID015,right,towards,22,22,10032,True
136,AT004,13,0,left,ID015,right,away,-16,16,8712,True
136,AT004,14,1,right,ID017,left,away,16,16,7448,True
136,AT004,15,1,right,ID015,right,towards,19,19,7025,True
136,AT004,16,1,right,ID017,right,towards,20,20,8169,True
136,AT004,17,0,left,ID015,left,towards,-18,18,9384,True
136,AT004,18,2,left,ID015,right,away,-26,26,11985,True
136,AT004,19,2,left,ID017,left,towards,-25,25,9745,True
136,AT004,20,0,right,ID017,right,towards,23,23,12649,True
136,AT004,21,0,left,ID017,right,away,-16,16,8953,True
136,AT004,22,3,right,ID015,left,away,22,22,8977,True
136,AT004,23,1,right,ID015,left,away,19,19,7153,True
136,AT004,24,0,right,ID017,left,away,22,22,8761,True
136,AT004,25,3,left,ID015,left,towards,-35,35,15777,True
136,AT004,26,0,right,ID015,left,away,29,29,10833,True
136,AT004,27,3,left,ID017,left,towards,-36,36,14041,True
136,AT004,28,1,left,ID017,right,away,-22,22,8848,True
136,AT004,29,3,left,ID015,right,away,-44,44,17665,False
136,AT004,30,2,left,ID015,left,towards,-40,40,13234,False
136,AT004,31,2,right,ID015,left,away,33,33,11241,True
137,,0,2,left,ID017,left,towards,-13,13,135209,True
137,,1,1,left,ID015,left,towards,-18,18,11908,True
137,,2,0,left,ID017,left,towards,-14,14,7329,True
137,,3,1,left,ID015,right,away,15,-15,11594,True
137,,4,3,right,ID015,right,towards,19,19,6796,True
137,,5,2,right,ID017,left,away,18,18,11449,True
137,,6,3,right,ID017,left,away,20,20,8026,True
137,,7,2,right,ID015,right,towards,14,14,5411,True
137,,8,2,left,ID015,left,towards,-16,16,4930,True
137,,9,0,left,ID015,left,towards,-14,14,5195,True
137,,10,1,right,ID017,right,towards,18,18,4119,True
137,,11,0,right,ID015,left,away,13,13,3772,True
137,,12,3,left,ID017,right,away,-20,20,8140,True
137,,13,3,right,ID015,left,away,23,23,3653,True
137,,14,1,right,ID015,left,away,20,20,3814,True
137,,15,2,left,ID015,right,away,-13,13,3786,True
137,,16,1,right,ID015,right,towards,16,16,3585,True
137,,17,0,right,ID017,right,towards,15,15,3497,True
137,,18,0,right,ID017,left,away,13,13,4294,True
137,,19,1,left,ID017,right,away,-19,19,3410,True
137,,20,2,left,ID017,right,away,-18,18,6793,True
137,,21,1,left,ID017,left,towards,-23,23,4647,True
137,,22,0,right,ID015,right,towards,14,14,5155,True
137,,23,0,left,ID017,right,away,-14,14,4805,True
137,,24,1,right,ID017,left,away,21,21,3300,True
137,,25,2,right,ID017,right,towards,17,17,2794,True
137,,26,3,left,ID015,right,away,-23,23,2933,True
137,,27,3,right,ID017,right,towards,22,22,2837,True
137,,28,3,left,ID015,left,towards,-25,25,2839,True
137,,29,2,right,ID015,left,away,17,17,4391,True
137,,30,3,left,ID017,left,towards,-30,30,4202,True
137,,31,0,left,ID015,right,away,-18,18,4130,True
137,,32,0,left,ID015,right,away,-18,18,9423,True
138,AT004,0,3,left,ID015,left,towards,0,0,93726,False
138,AT004,1,0,right,ID017,right,towards,5,5,7223,True
138,AT004,2,1,right,ID015,right,towards,14,14,6990,True
138,AT004,3,0,right,ID015,right,towards,7,7,2290,True
138,AT004,4,1,left,ID015,right,away,-5,5,2798,True
138,AT004,5,3,right,ID015,right,towards,15,15,4840,True
138,AT004,6,2,left,ID015,right,away,-13,13,3802,True
138,AT004,7,2,right,ID015,right,towards,9,9,3168,True
138,AT004,8,2,right,ID015,left,away,7,7,2452,True
138,AT004,9,2,left,ID017,right,away,-15,15,2155,True
138,AT004,10,3,left,ID015,right,away,-42,42,5934,False
138,AT004,11,0,right,ID015,left,away,12,12,3247,True
138,AT004,12,3,right,ID017,right,towards,37,37,3490,True
138,AT004,13,0,left,ID017,right,away,-13,13,1774,True
138,AT004,14,1,left,ID015,left,towards,-18,18,3040,True
138,AT004,15,2,left,ID015,left,towards,-27,27,4583,True
138,AT004,16,2,left,ID017,left,towards,-31,31,3820,True
138,AT004,17,1,right,ID017,right,towards,31,31,3489,True
138,AT004,18,2,right,ID017,right,towards,27,27,2799,True
138,AT004,19,1,right,ID015,left,away,24,24,3228,True
138,AT004,20,1,left,ID017,right,away,-29,29,2703,True
138,AT004,21,0,left,ID015,left,towards,-14,14,2782,True
138,AT004,22,1,left,ID017,left,towards,-22,22,2155,True
138,AT004,23,0,left,ID015,right,away,-14,14,3364,True
138,AT004,24,3,right,ID017,left,away,44,44,2567,False
138,AT004,25,2,right,ID017,left,away,35,35,2466,True
138,AT004,26,0,right,ID017,left,away,16,16,1668,True
138,AT004,27,3,left,ID017,right,away,-46,46,2770,False
138,AT004,28,3,right,ID015,left,away,51,51,2930,False
138,AT004,29,3,left,ID017,left,towards,-42,42,2509,False
138,AT004,30,0,left,ID017,left,towards,-14,14,2327,True
138,AT004,31,1,right,ID017,left,away,26,26,2236,True
139,AT004,0,2,left,ID017,left,towards,-9,9,145782,True
139,AT004,1,2,left,ID017,right,away,-8,8,9036,True
139,AT004,2,0,right,ID015,right,towards,7,7,4872,True
139,AT004,3,3,left,ID015,left,towards,-13,13,6149,True
139,AT004,4,3,left,ID017,left,towards,-9,9,4793,True
139,AT004,5,0,left,ID015,left,towards,-5,5,2620,True
139,AT004,6,1,left,ID015,right,away,9,-9,3300,True
139,AT004,7,2,right,ID015,left,away,5,5,3398,True
139,AT004,8,3,left,ID015,right,away,-11,11,4898,True
139,AT004,9,1,left,ID017,right,away,-11,11,5312,True
139,AT004,10,0,left,ID017,right,away,-7,7,4277,True
139,AT004,11,3,right,ID015,left,away,10,10,3537,True
139,AT004,12,3,right,ID017,right,towards,11,11,5436,True
139,AT004,13,2,right,ID015,right,towards,6,6,2833,True
139,AT004,14,2,left,ID015,right,away,-5,5,2043,True
139,AT004,15,3,right,ID017,left,away,10,10,3444,True
139,AT004,16,0,left,ID017,left,towards,-6,6,3016,True
139,AT004,17,3,right,ID015,right,towards,10,10,3952,True
139,AT004,18,2,right,ID017,left,away,6,6,3202,True
139,AT004,19,3,left,ID017,right,away,-9,9,4976,True
139,AT004,20,1,right,ID015,left,away,10,10,3808,True
139,AT004,21,1,right,ID017,left,away,10,10,4009,True
139,AT004,22,0,right,ID017,left,away,5,5,3172,True
139,AT004,23,0,right,ID017,right,towards,6,6,2635,True
139,AT004,24,1,left,ID017,left,towards,-10,10,4142,True
139,AT004,25,1,right,ID017,right,towards,10,10,3455,True
139,AT004,26,0,right,ID015,left,away,6,6,3037,True
139,AT004,27,2,left,ID015,left,towards,-5,5,4050,True
139,AT004,28,1,left,ID015,left,towards,-10,10,4715,True
139,AT004,29,1,right,ID015,right,towards,10,10,8119,True
139,AT004,30,2,right,ID017,right,towards,6,6,3196,True
139,AT004,31,0,left,ID015,right,away,-6,6,2982,True
140,AT004,0,3,right,ID015,left,away,10,10,103053,True
140,AT004,1,0,right,ID017,left,away,14,14,12919,True
140,AT004,2,3,right,ID015,right,towards,13,13,9889,True
140,AT004,3,1,right,ID017,left,away,13,13,6673,True
140,AT004,4,1,right,ID015,right,towards,15,15,4927,True
140,AT004,5,3,left,ID017,left,towards,-13,13,5088,True
140,AT004,6,1,left,ID017,left,towards,-15,15,5792,True
140,AT004,7,2,right,ID017,right,towards,18,18,7544,True
140,AT004,8,2,right,ID015,right,towards,19,19,5664,True
140,AT004,9,3,left,ID015,right,away,-12,12,31408,True
140,AT004,10,3,left,ID015,left,towards,-12,12,4600,True
140,AT004,11,1,right,ID017,right,towards,14,14,5280,True
140,AT004,12,0,left,ID017,left,towards,-15,15,5952,True
140,AT004,13,0,right,ID015,left,away,17,17,5104,True
140,AT004,14,0,left,ID015,left,towards,-17,17,5351,True
140,AT004,15,3,right,ID017,right,towards,17,17,4968,True
140,AT004,16,2,right,ID017,left,away,16,16,5143,True
140,AT004,17,1,right,ID015,left,away,15,15,5840,True
140,AT004,18,1,left,ID015,left,towards,-14,14,11056,True
140,AT004,19,0,left,ID015,right,away,-12,12,6128,True
140,AT004,20,0,right,ID015,right,towards,14,14,4831,True
140,AT004,21,3,right,ID017,left,away,13,13,5008,True
140,AT004,22,0,left,ID017,right,away,-12,12,4135,True
140,AT004,23,3,left,ID017,right,away,-13,13,5448,True
140,AT004,24,1,left,ID015,right,away,-15,15,5280,True
140,AT004,25,2,left,ID015,right,away,-19,19,6288,True
140,AT004,26,0,right,ID017,right,towards,16,16,4871,True
140,AT004,27,2,left,ID017,left,towards,-17,17,6168,True
140,AT004,28,1,left,ID017,right,away,-15,15,4144,True
140,AT004,29,2,left,ID017,right,away,-14,14,5728,True
140,AT004,30,2,right,ID015,left,away,13,13,4368,True
140,AT004,31,2,left,ID015,left,towards,-15,15,5224,True
141,AT004,0,1,right,ID017,right,towards,12,12,94599,True
141,AT004,1,0,left,ID015,right,away,-11,11,2751,True
141,AT004,2,2,left,ID015,left,towards,7,-7,1696,True
141,AT004,3,3,left,ID015,right,away,-13,13,1878,True
141,AT004,4,3,right,ID015,left,away,17,17,2633,True
141,AT004,5,3,right,ID015,right,towards,13,13,3008,True
141,AT004,6,1,right,ID015,left,away,14,14,2127,True
141,AT004,7,2,left,ID017,right,away,-29,29,4590,True
141,AT004,8,2,right,ID015,right,towards,30,30,2153,True
141,AT004,9,1,right,ID017,left,away,-11,-11,3183,True
141,AT004,10,3,left,ID017,right,away,-32,32,3305,True
141,AT004,11,0,right,ID017,left,away,13,13,3872,True
141,AT004,12,3,left,ID017,left,towards,-34,34,2408,True
141,AT004,13,2,left,ID017,left,towards,-17,17,2223,True
141,AT004,14,3,right,ID017,right,towards,34,34,2393,True
141,AT004,15,2,right,ID015,left,away,14,14,1918,True
141,AT004,16,0,right,ID015,left,away,8,8,1346,True
141,AT004,17,0,right,ID017,right,towards,8,8,1598,True
141,AT004,18,2,right,ID017,left,away,16,16,1953,True
141,AT004,19,2,right,ID017,right,towards,23,23,2183,True
141,AT004,20,0,left,ID017,right,away,-11,11,2063,True
141,AT004,21,0,left,ID015,left,towards,-9,9,2202,True
141,AT004,22,2,left,ID015,right,away,-21,21,1991,True
141,AT004,23,3,left,ID015,left,towards,-41,41,2800,False
141,AT004,24,3,right,ID017,left,away,32,32,2392,True
141,AT004,25,1,left,ID017,left,towards,-35,35,6262,True
141,AT004,26,1,left,ID017,right,away,-35,35,2568,True
141,AT004,27,1,left,ID015,right,away,-39,39,2416,True
141,AT004,28,1,right,ID015,right,towards,24,24,1848,True
141,AT004,29,0,right,ID015,right,towards,18,18,1832,True
141,AT004,30,0,left,ID017,left,towards,-24,24,1744,True
141,AT004,31,1,left,ID015,left,towards,-40,40,2527,False
142,AT004,0,1,right,ID017,left,away,12,12,36949,True
142,AT004,1,2,right,ID015,left,away,18,18,8496,True
142,AT004,2,1,left,ID017,right,away,-11,11,9200,True
142,AT004,3,3,left,ID017,left,towards,-12,12,7783,True
142,AT004,4,0,left,ID017,right,away,-11,11,11835,True
142,AT004,5,1,left,ID015,right,away,-17,17,7074,True
142,AT004,6,0,left,ID015,right,away,-9,9,653764,True
142,AT004,7,3,right,ID017,left,away,9,9,8000,True
142,AT004,8,2,right,ID017,left,away,13,13,15951,True
142,AT004,9,2,left,ID015,left,towards,-11,11,7376,True
142,AT004,10,2,right,ID017,right,towards,10,10,11680,True
142,AT004,11,0,right,ID017,right,towards,15,15,7780,True
142,AT004,12,3,right,ID015,right,towards,15,15,7743,True
142,AT004,13,0,left,ID015,left,towards,-10,10,15089,True
142,AT004,14,3,right,ID015,left,away,14,14,6381,True
142,AT004,15,1,right,ID015,left,away,13,13,286286,True
142,AT004,16,1,right,ID017,right,towards,11,11,11709,True
142,AT004,17,3,left,ID017,right,away,-14,14,17857,True
142,AT004,18,3,right,ID017,right,towards,13,13,5280,True
142,AT004,19,0,right,ID017,left,away,12,12,6287,True
142,AT004,20,0,left,ID017,left,towards,-17,17,9731,True
142,AT004,21,1,right,ID015,right,towards,15,15,9183,True
142,AT004,22,0,right,ID015,left,away,14,14,8336,True
142,AT004,23,2,left,ID017,right,away,-17,17,3791,True
142,AT004,24,1,left,ID015,left,towards,-12,12,5215,True
142,AT004,25,3,left,ID015,right,away,-13,13,4004,True
142,AT004,26,1,left,ID017,left,towards,-14,14,4493,True
142,AT004,27,2,left,ID015,right,away,-16,16,4478,True
142,AT004,28,0,right,ID015,right,towards,11,11,5871,True
142,AT004,29,2,left,ID017,left,towards,-9,9,5728,True
142,AT004,30,3,left,ID015,left,towards,-12,12,4272,True
142,AT004,31,2,right,ID015,right,towards,13,13,9664,True
143,AT004,0,0,right,ID015,right,towards,9,9,134864,True
143,AT004,1,0,left,ID015,left,towards,-12,12,15071,True
143,AT004,2,2,right,ID017,left,away,14,14,15807,True
143,AT004,3,1,left,ID015,right,away,-18,18,17748,True
143,AT004,4,3,left,ID015,left,towards,-25,25,13066,True
143,AT004,5,3,left,ID017,right,away,-26,26,10431,True
143,AT004,6,1,left,ID017,left,towards,-20,20,11023,True
143,AT004,7,3,left,ID015,right,away,-25,25,10749,True
143,AT004,8,2,left,ID015,left,towards,-18,18,8083,True
143,AT004,9,1,right,ID015,right,towards,25,25,8615,True
143,AT004,10,3,right,ID017,right,towards,25,25,9936,True
143,AT004,11,0,left,ID015,right,away,-15,15,7795,True
143,AT004,12,2,right,ID015,left,away,16,16,6272,True
143,AT004,13,1,left,ID017,right,away,-22,22,7888,True
143,AT004,14,2,left,ID017,left,towards,-16,16,7352,True
143,AT004,15,1,right,ID015,left,away,18,18,8011,True
143,AT004,16,0,left,ID017,left,towards,-18,18,5742,True
143,AT004,17,0,right,ID015,left,away,18,18,9996,True
143,AT004,18,3,left,ID017,left,towards,-20,20,7949,True
143,AT004,19,2,right,ID015,right,towards,22,22,8665,True
143,AT004,20,1,right,ID017,right,towards,35,35,11630,True
143,AT004,21,3,right,ID015,left,away,23,23,21033,True
